ASSET,METRIC,REAL_VAL,REAL_Z,PRICE_Z,GAP,STATUS
TRADFISPXS,N/A,0.0,0.0,1.76,0.0,💸 PURE_SPECULATION
TRADFIBCAX,N/A,0.0,0.0,0.88,0.0,💸 PURE_SPECULATION
TRADFIHYS,N/A,0.0,0.0,-1.64,0.0,💸 PURE_SPECULATION
TRADFIVIRC,N/A,0.0,0.0,-1.41,0.0,💸 PURE_SPECULATION
TRADFINWGL,N/A,0.0,0.0,-0.22,0.0,💸 PURE_SPECULATION
TRADFIXV,N/A,0.0,0.0,-1.97,0.0,💸 PURE_SPECULATION
OPTIO,N/A,0.0,0.0,0.17,0.0,💸 PURE_SPECULATION
TRADFIDHI,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIMSPP,N/A,0.0,0.0,-2.68,0.0,💸 PURE_SPECULATION
TRADFIGSC,N/A,0.0,0.0,2.93,0.0,💸 PURE_SPECULATION
TRADFIYGLD,N/A,0.0,0.0,1.17,0.0,💸 PURE_SPECULATION
TRADFIGEO,N/A,0.0,0.0,-2.02,0.0,💸 PURE_SPECULATION
TRADFIFKWL,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFICRWU,N/A,0.0,0.0,1.9,0.0,💸 PURE_SPECULATION
TRADFIFNDE,N/A,0.0,0.0,-2.0,0.0,💸 PURE_SPECULATION
TRADFISPKLW,N/A,0.0,0.0,-0.58,0.0,💸 PURE_SPECULATION
TRADFIDYN,N/A,0.0,0.0,-2.03,0.0,💸 PURE_SPECULATION
TRADFIACHV,N/A,0.0,0.0,1.07,0.0,💸 PURE_SPECULATION
TRADFIGFR,N/A,0.0,0.0,-2.27,0.0,💸 PURE_SPECULATION
TRADFISFLO,N/A,0.0,0.0,-0.09,0.0,💸 PURE_SPECULATION
TRADFIAXP,N/A,0.0,0.0,-1.14,0.0,💸 PURE_SPECULATION
TRADFIBDN,N/A,0.0,0.0,-1.4,0.0,💸 PURE_SPECULATION
TRADFIPSF,N/A,0.0,0.0,-2.8,0.0,💸 PURE_SPECULATION
TRADFICYRX,N/A,0.0,0.0,2.74,0.0,💸 PURE_SPECULATION
TRADFICMBM,N/A,0.0,0.0,1.33,0.0,💸 PURE_SPECULATION
TRADFIFEX,N/A,0.0,0.0,-1.99,0.0,💸 PURE_SPECULATION
TRADFILXP,N/A,0.0,0.0,0.85,0.0,💸 PURE_SPECULATION
TRADFITCHI,N/A,0.0,0.0,-1.07,0.0,💸 PURE_SPECULATION
TRADFIBUZZ,N/A,0.0,0.0,1.46,0.0,💸 PURE_SPECULATION
TRADFIEXK,N/A,0.0,0.0,1.96,0.0,💸 PURE_SPECULATION
POLKADOT,N/A,0.0,0.0,2.38,0.0,💸 PURE_SPECULATION
TRADFILSCC,N/A,0.0,0.0,-0.68,0.0,💸 PURE_SPECULATION
TRADFIKGRN,N/A,0.0,0.0,1.2,0.0,💸 PURE_SPECULATION
TRADFIDLRPL,N/A,0.0,0.0,-1.55,0.0,💸 PURE_SPECULATION
TRADFIBNZIW,N/A,0.0,0.0,1.39,0.0,💸 PURE_SPECULATION
TRADFIBKF,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIDRS,N/A,0.0,0.0,0.24,0.0,💸 PURE_SPECULATION
TRADFIGLNK,N/A,0.0,0.0,2.27,0.0,💸 PURE_SPECULATION
TRADFIEAI,N/A,0.0,0.0,1.05,0.0,💸 PURE_SPECULATION
TRADFIRSPU,N/A,0.0,0.0,-1.34,0.0,💸 PURE_SPECULATION
TRADFINIVFW,N/A,0.0,0.0,-1.9,0.0,💸 PURE_SPECULATION
TRADFIITRI,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
TRADFISA,N/A,0.0,0.0,-0.57,0.0,💸 PURE_SPECULATION
TRADFIQURE,N/A,0.0,0.0,-2.22,0.0,💸 PURE_SPECULATION
TRADFIWMK,N/A,0.0,0.0,1.43,0.0,💸 PURE_SPECULATION
TRADFIMCHI,N/A,0.0,0.0,-2.29,0.0,💸 PURE_SPECULATION
WRAPPEDAAVEETHEREUMWETH,N/A,0.0,0.0,2.88,0.0,💸 PURE_SPECULATION
TRADFITOKE,N/A,0.0,0.0,-3.64,0.0,💸 PURE_SPECULATION
TRADFINIVF,N/A,0.0,0.0,3.44,0.0,💸 PURE_SPECULATION
TRADFIPHK,N/A,0.0,0.0,1.55,0.0,💸 PURE_SPECULATION
TRADFIPDLB,N/A,0.0,0.0,2.51,0.0,💸 PURE_SPECULATION
TRADFINBIS,N/A,0.0,0.0,-1.89,0.0,💸 PURE_SPECULATION
TRADFISPXL,N/A,0.0,0.0,-1.83,0.0,💸 PURE_SPECULATION
TRADFIBNR,N/A,0.0,0.0,-2.57,0.0,💸 PURE_SPECULATION
TRADFILMT,N/A,0.0,0.0,1.51,0.0,💸 PURE_SPECULATION
TRADFIMYSZ,N/A,0.0,0.0,0.01,0.0,💸 PURE_SPECULATION
TRADFICPNQ,N/A,0.0,0.0,-2.11,0.0,💸 PURE_SPECULATION
TRADFIPZA,N/A,0.0,0.0,-2.52,0.0,💸 PURE_SPECULATION
TRADFIMLI,N/A,0.0,0.0,-2.66,0.0,💸 PURE_SPECULATION
TRADFICGUS,N/A,0.0,0.0,-2.32,0.0,💸 PURE_SPECULATION
TRADFISOUL,N/A,0.0,0.0,0.58,0.0,💸 PURE_SPECULATION
TRADFISTEW,N/A,0.0,0.0,-3.0,0.0,💸 PURE_SPECULATION
TRADFIVNCE,N/A,0.0,0.0,1.82,0.0,💸 PURE_SPECULATION
TRADFITNGX,N/A,0.0,0.0,-2.69,0.0,💸 PURE_SPECULATION
TRADFIVYNE,N/A,0.0,0.0,1.62,0.0,💸 PURE_SPECULATION
TRADFIWHF,N/A,0.0,0.0,1.36,0.0,💸 PURE_SPECULATION
TRADFIADNT,N/A,0.0,0.0,0.46,0.0,💸 PURE_SPECULATION
TRADFIAS,N/A,0.0,0.0,2.22,0.0,💸 PURE_SPECULATION
TRADFIH,N/A,0.0,0.0,-1.93,0.0,💸 PURE_SPECULATION
TRADFIUSMV,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIVTWV,N/A,0.0,0.0,3.22,0.0,💸 PURE_SPECULATION
TRADFIEICB,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFISEPI,N/A,0.0,0.0,-1.2,0.0,💸 PURE_SPECULATION
TRADFITYA,N/A,0.0,0.0,-2.21,0.0,💸 PURE_SPECULATION
TRADFIVNQ,N/A,0.0,0.0,-2.18,0.0,💸 PURE_SPECULATION
TRADFIVINP,N/A,0.0,0.0,2.59,0.0,💸 PURE_SPECULATION
TRADFIIE,N/A,0.0,0.0,2.98,0.0,💸 PURE_SPECULATION
TRADFIIBTL,N/A,0.0,0.0,-2.22,0.0,💸 PURE_SPECULATION
TRADFICMCL,N/A,0.0,0.0,3.19,0.0,💸 PURE_SPECULATION
TRADFIABRPD,N/A,0.0,0.0,-2.54,0.0,💸 PURE_SPECULATION
TRADFIFMNY,N/A,0.0,0.0,0.49,0.0,💸 PURE_SPECULATION
TRADFIVOX,N/A,0.0,0.0,-1.31,0.0,💸 PURE_SPECULATION
TRADFIRHLD,N/A,0.0,0.0,2.19,0.0,💸 PURE_SPECULATION
TRADFIAAPW,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
TRADFIOVID,N/A,0.0,0.0,-1.71,0.0,💸 PURE_SPECULATION
TRADFICHMG,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFINWFL,N/A,0.0,0.0,0.87,0.0,💸 PURE_SPECULATION
TRADFIWEBS,N/A,0.0,0.0,-1.14,0.0,💸 PURE_SPECULATION
TRADFITIMB,N/A,0.0,0.0,1.16,0.0,💸 PURE_SPECULATION
TRADFIMEXX,N/A,0.0,0.0,2.09,0.0,💸 PURE_SPECULATION
TRADFIVNLA,N/A,0.0,0.0,1.44,0.0,💸 PURE_SPECULATION
TRADFIEC,N/A,0.0,0.0,1.68,0.0,💸 PURE_SPECULATION
PAXGOLD,N/A,0.0,0.0,0.37,0.0,💸 PURE_SPECULATION
TRADFIDDFO,N/A,0.0,0.0,-1.17,0.0,💸 PURE_SPECULATION
TRADFIAM,N/A,0.0,0.0,0.39,0.0,💸 PURE_SPECULATION
TRADFIBBDO,N/A,0.0,0.0,-2.03,0.0,💸 PURE_SPECULATION
TRADFIIRIX,N/A,0.0,0.0,-2.45,0.0,💸 PURE_SPECULATION
TRADFINSP,N/A,0.0,0.0,-3.13,0.0,💸 PURE_SPECULATION
TRADFICOIG,N/A,0.0,0.0,1.8,0.0,💸 PURE_SPECULATION
TRADFIIBDR,N/A,0.0,0.0,1.16,0.0,💸 PURE_SPECULATION
TRADFIAPM,N/A,0.0,0.0,-0.59,0.0,💸 PURE_SPECULATION
TRADFIAD,N/A,0.0,0.0,-1.91,0.0,💸 PURE_SPECULATION
TRADFIBWFG,N/A,0.0,0.0,1.75,0.0,💸 PURE_SPECULATION
TRADFIOUSM,N/A,0.0,0.0,-1.85,0.0,💸 PURE_SPECULATION
TRADFIAOD,N/A,0.0,0.0,-1.84,0.0,💸 PURE_SPECULATION
TRADFINAAS,N/A,0.0,0.0,0.23,0.0,💸 PURE_SPECULATION
TRADFIMMSI,N/A,0.0,0.0,0.08,0.0,💸 PURE_SPECULATION
TRADFIGAME,N/A,0.0,0.0,2.38,0.0,💸 PURE_SPECULATION
TRADFIGOOD,N/A,0.0,0.0,-2.57,0.0,💸 PURE_SPECULATION
TRADFIARKF,N/A,0.0,0.0,2.21,0.0,💸 PURE_SPECULATION
TRADFISEMI,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIGXRP,N/A,0.0,0.0,1.71,0.0,💸 PURE_SPECULATION
TRADFISOFI,N/A,0.0,0.0,-2.79,0.0,💸 PURE_SPECULATION
TRADFIFT,N/A,0.0,0.0,-2.53,0.0,💸 PURE_SPECULATION
TRADFIACHR,N/A,0.0,0.0,1.06,0.0,💸 PURE_SPECULATION
TRADFIGENC,N/A,0.0,0.0,-2.76,0.0,💸 PURE_SPECULATION
TRADFIGEM,N/A,0.0,0.0,-2.14,0.0,💸 PURE_SPECULATION
USDA2,N/A,0.0,0.0,-0.15,0.0,💸 PURE_SPECULATION
TRADFIDWLD,N/A,0.0,0.0,-1.11,0.0,💸 PURE_SPECULATION
TRADFIVIVS,N/A,0.0,0.0,0.9,0.0,💸 PURE_SPECULATION
TRADFIDAKT,N/A,0.0,0.0,1.51,0.0,💸 PURE_SPECULATION
TRADFIAOSL,N/A,0.0,0.0,1.65,0.0,💸 PURE_SPECULATION
TRADFIMSPRZ,N/A,0.0,0.0,3.09,0.0,💸 PURE_SPECULATION
TRADFISGLC,N/A,0.0,0.0,1.37,0.0,💸 PURE_SPECULATION
SKYCOIN,N/A,0.0,0.0,0.39,0.0,💸 PURE_SPECULATION
TRADFIPL.WS,N/A,0.0,0.0,1.14,0.0,💸 PURE_SPECULATION
TRADFIPAAS,N/A,0.0,0.0,2.82,0.0,💸 PURE_SPECULATION
TRADFIBHRPD,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFIBMED,N/A,0.0,0.0,0.98,0.0,💸 PURE_SPECULATION
TRADFIVYM,N/A,0.0,0.0,-1.85,0.0,💸 PURE_SPECULATION
TRADFISCCO,N/A,0.0,0.0,-0.7,0.0,💸 PURE_SPECULATION
TRADFIPSO,N/A,0.0,0.0,1.82,0.0,💸 PURE_SPECULATION
TRADFIRGR,N/A,0.0,0.0,-1.69,0.0,💸 PURE_SPECULATION
TRADFIBETR,N/A,0.0,0.0,2.07,0.0,💸 PURE_SPECULATION
TRADFIMTRN,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
TRADFIFLMI,N/A,0.0,0.0,0.04,0.0,💸 PURE_SPECULATION
TRADFICGON,N/A,0.0,0.0,-2.94,0.0,💸 PURE_SPECULATION
TRADFITPCS,N/A,0.0,0.0,-1.4,0.0,💸 PURE_SPECULATION
TRADFIBABX,N/A,0.0,0.0,-2.49,0.0,💸 PURE_SPECULATION
TRADFIJDZG,N/A,0.0,0.0,1.54,0.0,💸 PURE_SPECULATION
TRADFIBATL,N/A,0.0,0.0,2.91,0.0,💸 PURE_SPECULATION
TRADFIDPST,N/A,0.0,0.0,-0.09,0.0,💸 PURE_SPECULATION
TRADFINVNI,N/A,0.0,0.0,-1.6,0.0,💸 PURE_SPECULATION
TRADFISTLA,N/A,0.0,0.0,-2.59,0.0,💸 PURE_SPECULATION
TRADFITFC,N/A,0.0,0.0,1.79,0.0,💸 PURE_SPECULATION
TRADFIUNX,N/A,0.0,0.0,0.28,0.0,💸 PURE_SPECULATION
TRADFIGTOP,N/A,0.0,0.0,1.46,0.0,💸 PURE_SPECULATION
TRADFIFBY,N/A,0.0,0.0,-2.63,0.0,💸 PURE_SPECULATION
TRADFITRST,N/A,0.0,0.0,2.79,0.0,💸 PURE_SPECULATION
TRADFIWIA,N/A,0.0,0.0,-1.59,0.0,💸 PURE_SPECULATION
TRADFISOGP,N/A,0.0,0.0,0.18,0.0,💸 PURE_SPECULATION
TRADFIPRT,N/A,0.0,0.0,-1.34,0.0,💸 PURE_SPECULATION
TRADFICFLT,N/A,0.0,0.0,1.38,0.0,💸 PURE_SPECULATION
TRADFIGLIBR,N/A,0.0,0.0,2.03,0.0,💸 PURE_SPECULATION
TRADFIELF,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
TRADFISPRY,N/A,0.0,0.0,-0.13,0.0,💸 PURE_SPECULATION
TRADFIANVS,N/A,0.0,0.0,-0.33,0.0,💸 PURE_SPECULATION
TRADFISABSW,N/A,0.0,0.0,-0.19,0.0,💸 PURE_SPECULATION
TRADFIMSPR,N/A,0.0,0.0,1.17,0.0,💸 PURE_SPECULATION
TRADFIDLPN,N/A,0.0,0.0,-2.72,0.0,💸 PURE_SPECULATION
TRADFIILF,N/A,0.0,0.0,1.52,0.0,💸 PURE_SPECULATION
TRADFISKWD,N/A,0.0,0.0,1.32,0.0,💸 PURE_SPECULATION
TRADFIAMAT,N/A,0.0,0.0,-2.22,0.0,💸 PURE_SPECULATION
TRADFIMTNB,N/A,0.0,0.0,0.51,0.0,💸 PURE_SPECULATION
TRADFIXLFI,N/A,0.0,0.0,-0.94,0.0,💸 PURE_SPECULATION
TRADFIISCV,N/A,0.0,0.0,-1.39,0.0,💸 PURE_SPECULATION
STELLAR,N/A,0.0,0.0,2.31,0.0,💸 PURE_SPECULATION
JUPITERSTAKEDSOL,N/A,0.0,0.0,1.4,0.0,💸 PURE_SPECULATION
RENDERTOKEN,N/A,0.0,0.0,1.86,0.0,💸 PURE_SPECULATION
MELANIAMEME,N/A,0.0,0.0,-0.92,0.0,💸 PURE_SPECULATION
TRADFIWIMI,N/A,0.0,0.0,1.45,0.0,💸 PURE_SPECULATION
TRADFIHCSG,N/A,0.0,0.0,-0.65,0.0,💸 PURE_SPECULATION
TRADFIATIIW,N/A,0.0,0.0,0.19,0.0,💸 PURE_SPECULATION
TRADFIEQIX,N/A,0.0,0.0,-0.99,0.0,💸 PURE_SPECULATION
TRADFICLMB,N/A,0.0,0.0,-2.34,0.0,💸 PURE_SPECULATION
TRADFIRJF,N/A,0.0,0.0,1.47,0.0,💸 PURE_SPECULATION
BASICATTENTIONTOKEN,N/A,0.0,0.0,1.61,0.0,💸 PURE_SPECULATION
TRADFIWOR,N/A,0.0,0.0,2.98,0.0,💸 PURE_SPECULATION
TRADFIAQNB,N/A,0.0,0.0,1.66,0.0,💸 PURE_SPECULATION
TRADFIRGC,N/A,0.0,0.0,0.55,0.0,💸 PURE_SPECULATION
TRADFIMCO,N/A,0.0,0.0,-1.55,0.0,💸 PURE_SPECULATION
TRADFIXLE,N/A,0.0,0.0,-0.5,0.0,💸 PURE_SPECULATION
TRADFILBRDA,N/A,0.0,0.0,1.73,0.0,💸 PURE_SPECULATION
TRADFIPICB,N/A,0.0,0.0,-1.82,0.0,💸 PURE_SPECULATION
TRADFIIBCP,N/A,0.0,0.0,1.11,0.0,💸 PURE_SPECULATION
TRADFISAFT,N/A,0.0,0.0,2.95,0.0,💸 PURE_SPECULATION
STASISEURS,N/A,0.0,0.0,1.93,0.0,💸 PURE_SPECULATION
TRADFIGOODN,N/A,0.0,0.0,1.18,0.0,💸 PURE_SPECULATION
TRADFICSTE,N/A,0.0,0.0,1.36,0.0,💸 PURE_SPECULATION
TRADFIFTAI,N/A,0.0,0.0,2.63,0.0,💸 PURE_SPECULATION
TRADFIAMBP,N/A,0.0,0.0,-1.07,0.0,💸 PURE_SPECULATION
TRADFIPINE,N/A,0.0,0.0,1.45,0.0,💸 PURE_SPECULATION
TRADFIIQLT,N/A,0.0,0.0,-2.01,0.0,💸 PURE_SPECULATION
TRADFINPCE,N/A,0.0,0.0,-2.18,0.0,💸 PURE_SPECULATION
TRADFIXOP,N/A,0.0,0.0,-1.21,0.0,💸 PURE_SPECULATION
TRADFIHFND,N/A,0.0,0.0,0.28,0.0,💸 PURE_SPECULATION
TRADFINVS,N/A,0.0,0.0,-0.96,0.0,💸 PURE_SPECULATION
TRADFIRBOT.WS,N/A,0.0,0.0,0.31,0.0,💸 PURE_SPECULATION
TRADFILESL,N/A,0.0,0.0,2.66,0.0,💸 PURE_SPECULATION
TRADFISEIQ,N/A,0.0,0.0,-1.92,0.0,💸 PURE_SPECULATION
TRADFIWTG,N/A,0.0,0.0,-1.12,0.0,💸 PURE_SPECULATION
TRADFIPIT,N/A,0.0,0.0,-0.23,0.0,💸 PURE_SPECULATION
TRADFITMP,N/A,0.0,0.0,2.19,0.0,💸 PURE_SPECULATION
TRADFIBNAIW,N/A,0.0,0.0,3.03,0.0,💸 PURE_SPECULATION
TRADFIEXFY,N/A,0.0,0.0,1.38,0.0,💸 PURE_SPECULATION
TRADFIBDSX,N/A,0.0,0.0,2.68,0.0,💸 PURE_SPECULATION
TRADFIMDCX,N/A,0.0,0.0,3.23,0.0,💸 PURE_SPECULATION
TRADFISWIM,N/A,0.0,0.0,-2.19,0.0,💸 PURE_SPECULATION
TRADFISES.WS,N/A,0.0,0.0,0.33,0.0,💸 PURE_SPECULATION
TRADFIMFAO,N/A,0.0,0.0,-1.74,0.0,💸 PURE_SPECULATION
TRADFIIBTK,N/A,0.0,0.0,-2.14,0.0,💸 PURE_SPECULATION
TRADFILWAY,N/A,0.0,0.0,-1.48,0.0,💸 PURE_SPECULATION
TRADFIWENNU,N/A,0.0,0.0,-1.4,0.0,💸 PURE_SPECULATION
TRADFIKRMD,N/A,0.0,0.0,1.45,0.0,💸 PURE_SPECULATION
TRADFIHUBS,N/A,0.0,0.0,1.32,0.0,💸 PURE_SPECULATION
TRADFIRCPE,N/A,0.0,0.0,-2.1,0.0,💸 PURE_SPECULATION
TRADFIBTSG,N/A,0.0,0.0,-0.15,0.0,💸 PURE_SPECULATION
TRADFIGDXW,N/A,0.0,0.0,0.61,0.0,💸 PURE_SPECULATION
TRADFICRL,N/A,0.0,0.0,0.47,0.0,💸 PURE_SPECULATION
TRADFICCHH,N/A,0.0,0.0,2.51,0.0,💸 PURE_SPECULATION
TRADFICEFZ,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFISSTK,N/A,0.0,0.0,-2.86,0.0,💸 PURE_SPECULATION
TRADFINFLU,N/A,0.0,0.0,-1.28,0.0,💸 PURE_SPECULATION
TRADFIINBK,N/A,0.0,0.0,2.53,0.0,💸 PURE_SPECULATION
TRADFIHSDT,N/A,0.0,0.0,2.27,0.0,💸 PURE_SPECULATION
TRADFIFMAR,N/A,0.0,0.0,-0.72,0.0,💸 PURE_SPECULATION
TRADFIDOCT,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFIINFY,N/A,0.0,0.0,-1.42,0.0,💸 PURE_SPECULATION
TRADFIDFAI,N/A,0.0,0.0,-2.14,0.0,💸 PURE_SPECULATION
TRADFIOABI,N/A,0.0,0.0,1.81,0.0,💸 PURE_SPECULATION
TRADFISYK,N/A,0.0,0.0,-1.94,0.0,💸 PURE_SPECULATION
TRADFIYMAR,N/A,0.0,0.0,0.45,0.0,💸 PURE_SPECULATION
TRADFIAAOI,N/A,0.0,0.0,2.72,0.0,💸 PURE_SPECULATION
TRADFIINOV,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFIEEIQ,N/A,0.0,0.0,-1.13,0.0,💸 PURE_SPECULATION
TRADFILC,N/A,0.0,0.0,-1.13,0.0,💸 PURE_SPECULATION
TRADFIJACSR,N/A,0.0,0.0,0.95,0.0,💸 PURE_SPECULATION
TRADFIMARO,N/A,0.0,0.0,2.34,0.0,💸 PURE_SPECULATION
TRADFIFRI,N/A,0.0,0.0,-2.04,0.0,💸 PURE_SPECULATION
TRADFITHRY,N/A,0.0,0.0,1.66,0.0,💸 PURE_SPECULATION
TRADFIETN,N/A,0.0,0.0,0.82,0.0,💸 PURE_SPECULATION
TRADFIRJFPB,N/A,0.0,0.0,-0.44,0.0,💸 PURE_SPECULATION
TRADFIIBHH,N/A,0.0,0.0,-2.13,0.0,💸 PURE_SPECULATION
TRADFIFSCS,N/A,0.0,0.0,-3.34,0.0,💸 PURE_SPECULATION
TRADFIQBIG,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFIDAVE,N/A,0.0,0.0,-2.54,0.0,💸 PURE_SPECULATION
TRADFISDG,N/A,0.0,0.0,-0.24,0.0,💸 PURE_SPECULATION
TRADFIROST,N/A,0.0,0.0,-2.36,0.0,💸 PURE_SPECULATION
TRADFIZYBT,N/A,0.0,0.0,-1.76,0.0,💸 PURE_SPECULATION
TRADFIIBTO,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
FIGUREHELOC,N/A,0.0,0.0,0.46,0.0,💸 PURE_SPECULATION
TRADFIKRO,N/A,0.0,0.0,-0.08,0.0,💸 PURE_SPECULATION
TRADFICEPU,N/A,0.0,0.0,-1.01,0.0,💸 PURE_SPECULATION
TRADFINAN,N/A,0.0,0.0,-1.06,0.0,💸 PURE_SPECULATION
TRADFIBCI,N/A,0.0,0.0,-1.84,0.0,💸 PURE_SPECULATION
TRADFIIVLU,N/A,0.0,0.0,0.82,0.0,💸 PURE_SPECULATION
TRADFIDLTH,N/A,0.0,0.0,-1.09,0.0,💸 PURE_SPECULATION
TRADFIFTCB,N/A,0.0,0.0,-1.79,0.0,💸 PURE_SPECULATION
THRESHOLDNETWORKTOKEN,N/A,0.0,0.0,1.79,0.0,💸 PURE_SPECULATION
TRADFIMVO,N/A,0.0,0.0,-0.93,0.0,💸 PURE_SPECULATION
TRADFISPTI,N/A,0.0,0.0,-1.93,0.0,💸 PURE_SPECULATION
TRADFIPRVS,N/A,0.0,0.0,-0.36,0.0,💸 PURE_SPECULATION
TRADFIMTZ,N/A,0.0,0.0,0.26,0.0,💸 PURE_SPECULATION
TRADFIQIPT,N/A,0.0,0.0,1.7,0.0,💸 PURE_SPECULATION
TRADFIBAER,N/A,0.0,0.0,-2.18,0.0,💸 PURE_SPECULATION
TRADFICNQ,N/A,0.0,0.0,-2.13,0.0,💸 PURE_SPECULATION
TRADFIKT,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
TRADFIALMS,N/A,0.0,0.0,2.52,0.0,💸 PURE_SPECULATION
TRADFICOM,N/A,0.0,0.0,-1.41,0.0,💸 PURE_SPECULATION
TRADFIQUAL,N/A,0.0,0.0,-1.57,0.0,💸 PURE_SPECULATION
TRADFICYCU,N/A,0.0,0.0,2.4,0.0,💸 PURE_SPECULATION
TRADFIBFK,N/A,0.0,0.0,1.78,0.0,💸 PURE_SPECULATION
TRADFIRYN,N/A,0.0,0.0,-0.63,0.0,💸 PURE_SPECULATION
TRADFIIAF,N/A,0.0,0.0,0.06,0.0,💸 PURE_SPECULATION
TRADFIMKDW,N/A,0.0,0.0,1.45,0.0,💸 PURE_SPECULATION
TRADFIETW,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
TRADFIDBRGPH,N/A,0.0,0.0,-1.19,0.0,💸 PURE_SPECULATION
SOCIETEGENERALEFORGEEURCV,N/A,0.0,0.0,0.47,0.0,💸 PURE_SPECULATION
TRADFIFJUL,N/A,0.0,0.0,-1.63,0.0,💸 PURE_SPECULATION
TRADFIVTEL,N/A,0.0,0.0,-2.17,0.0,💸 PURE_SPECULATION
TRADFIFOXY,N/A,0.0,0.0,-2.01,0.0,💸 PURE_SPECULATION
TRADFIVEGI,N/A,0.0,0.0,-3.37,0.0,💸 PURE_SPECULATION
TRADFIEPHE,N/A,0.0,0.0,-0.22,0.0,💸 PURE_SPECULATION
TRADFIDFSI,N/A,0.0,0.0,-2.8,0.0,💸 PURE_SPECULATION
TRADFIAVTR,N/A,0.0,0.0,-2.05,0.0,💸 PURE_SPECULATION
TRADFISGU,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFITOP,N/A,0.0,0.0,1.27,0.0,💸 PURE_SPECULATION
GAIBAIDOLLARALPHAUSDC,N/A,0.0,0.0,1.83,0.0,💸 PURE_SPECULATION
TRADFIWDFC,N/A,0.0,0.0,0.5,0.0,💸 PURE_SPECULATION
TRADFICTRA,N/A,0.0,0.0,-0.82,0.0,💸 PURE_SPECULATION
TRADFIDES,N/A,0.0,0.0,-0.21,0.0,💸 PURE_SPECULATION
TRADFIEMBD,N/A,0.0,0.0,-1.74,0.0,💸 PURE_SPECULATION
TRADFIVUZI,N/A,0.0,0.0,2.16,0.0,💸 PURE_SPECULATION
TRADFIIBTP,N/A,0.0,0.0,-1.96,0.0,💸 PURE_SPECULATION
TRADFIICG,N/A,0.0,0.0,-3.28,0.0,💸 PURE_SPECULATION
TRADFIJPMPK,N/A,0.0,0.0,1.85,0.0,💸 PURE_SPECULATION
KUSAMA,N/A,0.0,0.0,2.18,0.0,💸 PURE_SPECULATION
TRADFIORIQW,N/A,0.0,0.0,-3.0,0.0,💸 PURE_SPECULATION
TRADFISOJD,N/A,0.0,0.0,0.75,0.0,💸 PURE_SPECULATION
TRADFIJBND,N/A,0.0,0.0,-1.42,0.0,💸 PURE_SPECULATION
TRADFIMYND,N/A,0.0,0.0,0.94,0.0,💸 PURE_SPECULATION
TRADFIEDBL,N/A,0.0,0.0,1.81,0.0,💸 PURE_SPECULATION
TRADFIIDX,N/A,0.0,0.0,-0.45,0.0,💸 PURE_SPECULATION
TRADFILCTX,N/A,0.0,0.0,1.86,0.0,💸 PURE_SPECULATION
TRADFIVIK,N/A,0.0,0.0,1.78,0.0,💸 PURE_SPECULATION
TRADFILITS,N/A,0.0,0.0,2.79,0.0,💸 PURE_SPECULATION
TRADFITQQQ,N/A,0.0,0.0,-0.18,0.0,💸 PURE_SPECULATION
TRADFIMSTB,N/A,0.0,0.0,-3.1,0.0,💸 PURE_SPECULATION
TRADFIVRIG,N/A,0.0,0.0,0.26,0.0,💸 PURE_SPECULATION
TRADFIBITO,N/A,0.0,0.0,2.29,0.0,💸 PURE_SPECULATION
TRADFICGABL,N/A,0.0,0.0,1.1,0.0,💸 PURE_SPECULATION
TRADFIPEBPF,N/A,0.0,0.0,-0.37,0.0,💸 PURE_SPECULATION
MONERO,N/A,0.0,0.0,0.7,0.0,💸 PURE_SPECULATION
TRADFIGEV,N/A,0.0,0.0,-0.64,0.0,💸 PURE_SPECULATION
TRADFIPFFD,N/A,0.0,0.0,2.51,0.0,💸 PURE_SPECULATION
TRADFIOMAH,N/A,0.0,0.0,-1.11,0.0,💸 PURE_SPECULATION
TRADFIZIP,N/A,0.0,0.0,2.52,0.0,💸 PURE_SPECULATION
